	S06C001	S07C001	S08C001	S09C001	S14C001	S15C001	S16C001	S17C001	S18C001	S19C001	S20C001	S21C001	S22C001	S23C001	S24C001	S26C001	S28C001	S29C001	S30C001	S31C001	S32C001	S33C001	S34C001	S35C001	S37C001	S47C001	S49C001	S51C001	S52C001	S53C001	S54C001	S55C001	S56C001	S57C001	S58C001	S60C001	S61C001	S63C001	S64C001	S66C001	S67C001	S68C001	S69C001	S70C001
scaffold203|size9770	9.347389969293756	5.633469805527124	16.21197543500512	4.6825997952917096	5.842067553735927	10.782804503582396	5.925588536335722	17.090992835209825	7.964994882292733	13.757932446264073	15.939303991811668	4.109416581371546	6.344728761514841	6.93899692937564	14.418526100307062	11.438996929375639	13.887308085977482	16.89181166837257	6.235619242579324	9.011463664278404	14.739406345957011	14.790276356192425	2.945138178096213	13.923950870010236	3.544012282497441	8.09181166837257	2.473183213920164	25.110235414534287	1.8822927328556807	14.098874104401228	12.240225179119754	3.277379733879222	6.3267144319344935	5.244933469805527	11.704196519959059	18.2021494370522	9.134595701125896	10.96560900716479	1.3860798362333675	5.0471852610030705	4.651177072671443	2.899897645854657	0.0	6.009007164790174
scaffold204|size9754	36.313102316998155	9.324174697559975	42.51271273323765	12.513942997744515	3.9589911831043674	18.467295468525734	17.376665983186385	33.679208529833915	5.701763379126512	31.93213040803773	26.901271273323765	3.4313102316998156	26.358622103752307	13.202686077506664	34.01527578429362	46.098011072380565	39.87789624769325	41.204633996309205	7.836477342628665	19.154295673569816	43.604675005126104	45.644658601599346	9.482776296903834	15.761123641582941	1.9386918187410294	7.491183104367439	1.2609185974984622	2.256920237851138	9.271068279680131	28.32704531474267	27.638814845191717	1.64619643223293	17.39030141480418	5.248513430387534	29.017633791265123	45.54305925774042	27.43971703916342	29.675722780397784	6.676132868566742	21.413368874307977	12.090629485339347	11.394094730367028	0.0	18.567151937666598
scaffold205|size9754	0.0	0.0	0.10149682181669059	0.0	0.0	0.10980110723805618	0.0	0.29188025425466474	0.0	0.6792085298339143	0.3918392454377691	0.0	0.5886815665368054	0.5661267172442075	2.1180028706171825	4.371232314947714	4.394709862620464	42.85687922903424	0.5568997334426902	4.054234160344474	7.881894607340578	31.623128972729138	1.6164650399835965	10.544597088374001	0.8431412753742055	7.473651835144556	1.7678900963707198	9.885892966987903	12.703608775886815	42.95765839655526	42.597806028296084	4.230777117080172	50.88568792290342	15.452942382612262	54.78972729136765	97.70637687102727	50.25825302440025	49.63594422800902	12.798236620873487	45.048595448021324	32.013942997744515	24.838732827557926	0.016608570842731187	47.33668238671314
scaffold206|size9687	13.253742128625994	8.948797357282956	19.880974501909776	8.868483534634045	5.341901517497678	17.083926912356766	6.68741612470321	20.84721792092495	5.605760297305667	19.12883245586869	16.646226902033654	2.835036647052751	10.869309383710126	6.419324868380303	12.720553318880974	14.776504593785486	11.010529575720037	15.252503355011871	6.037782595230722	20.323113451016827	14.960668937751626	19.512129658304946	9.990605966759574	20.52761432848147	3.1402911117993186	7.000206462269021	3.3103127903375658	18.593475792298957	5.027872406317745	21.24424486425106	17.790131103540826	3.886755445442345	17.98296686280582	8.052854340869207	22.116754413131	38.8943945493961	19.954165376277484	15.218746774027046	7.831836481882936	15.638897491483432	14.923299267058946	8.39847217920925	0.0	14.286879322803758
scaffold207|size9652	16.686386241193535	4.670534604227103	19.43586821384169	8.044653957728968	1.3484251968503937	11.746684624948196	9.242644011603813	16.823559883961874	3.1926025694156652	19.342830501450475	14.059883961873187	1.1737463738085372	14.098528802320763	6.291442188147534	18.396601740571903	25.10401989225031	18.960526315789473	19.424575217571487	2.284500621632822	11.218503937007874	19.771860754247825	19.266369664318276	5.296622461665976	12.632200580190634	0.5099461251554082	2.8270824699544135	0.18286365520099462	4.460422710319105	3.2357024450891005	16.38976377952756	14.21715706589308	0.8466639038541235	9.130128470783257	1.4038541234977207	15.004351429755491	26.44208454206382	15.946953999171157	16.160588479071695	3.53470783257356	10.150020721094073	7.447472026523	4.6983008702859514	0.0	8.055428926647327
scaffold208|size9635	10.017228853139596	3.684276076803321	12.127659574468085	3.9160352880124547	1.0047742605085626	6.780384016606123	4.655422937208096	11.804359107420861	1.821691748832382	13.902646600934094	9.061650233523611	0.39003632589517384	8.160352880124545	3.3749870264660093	12.724338349766477	15.892890503373119	12.68053969901401	14.255630513751946	2.7574468085106383	8.353399065905553	12.647327451997924	14.363051375194603	2.8792942397509083	7.254800207576544	0.20934094447327453	1.918837571354437	0.1697976128697457	0.8782563570316554	1.8561494551115725	8.782148417228854	9.756824078879086	0.1491437467566165	7.8577062791904515	1.601141670991178	9.77301504929943	16.462688116242866	9.661546445251686	9.659574468085106	1.9301504929942916	7.332952776336274	4.367099117799689	3.782459782044629	0.0	6.662584327970939
scaffold209|size9604	15.393586005830905	7.420345689296127	16.84975010412328	6.3347563515202	2.551957517700958	11.621199500208247	4.181903373594336	11.637963348604748	2.572990420658059	15.016972094960433	7.501978342357351	0.5231153685964182	10.406497292794668	2.2245939192003332	9.458350687213661	8.202519783423574	10.778009162848813	13.754581424406497	1.0912119950020824	6.1977301124531445	9.619637650978758	7.028113286130779	1.627759266972095	5.902644731361932	0.2577051228654727	0.3697417742607247	0.0	3.317055393586006	0.4395043731778426	2.7236568096626406	1.7974802165764265	0.0	1.5672636401499376	0.11786755518533944	2.4729279466888796	3.5391503540191587	1.1650354019158684	1.0049979175343606	0.1008954602249063	0.442628071636818	0.13254893794252395	0.1177634319033736	0.0	0.3541232819658476
scaffold20|size32169	10.387515931486835	1.841306848207902	13.349839907985949	5.334203736516522	0.6097485156517144	5.6250738288414315	5.520065901955299	9.18539587801921	1.13425969100687	11.043364730019585	8.540582548416177	0.5078802573906556	8.813485032173832	2.5830457894246015	9.358108738226242	15.335478255463334	10.925362927041562	11.752214865242935	1.6477664832602816	5.348285616587398	10.444465168329758	12.426559731418447	2.3857751251204578	3.934781932916783	0.2720942522304082	1.6540458205104294	0.1918928160651559	0.3197799123379651	1.6424197208492648	9.133917746899188	7.598713046722	0.4958811277938388	5.048618234946688	1.164319686654854	8.497093475084709	14.793123814852809	9.186421710342255	9.27787621623302	1.6963225465510274	7.042494326836395	3.9838042836270944	2.32717833939507	0.0	5.325437533028692
scaffold210|size9599	6.1656422544015	2.648296697572664	11.119804146265237	3.717678924888009	1.0724033753515991	7.110949057193458	3.287634128555058	12.534743202416918	1.993436816335035	14.529013438899886	6.358266486092301	0.3236795499531201	5.960725075528701	3.9049901031357432	8.503489946869465	8.327013230544848	7.968434211897073	10.220647984165018	2.125325554745286	9.735909990624023	9.85842275237004	13.339410355245338	3.9404104594228566	11.800916762162725	0.5794353578497761	2.86613188873841	0.5768309198874882	11.703406604854672	2.0338576935097405	12.624335868319617	11.16699656214189	0.6254818210230232	11.32367954995312	4.3055526617355975	16.916866340243775	25.279299927075737	12.809042608605063	11.544015001562663	3.000416710073966	9.064277528909262	8.041983539952078	4.703510782373164	0.0	11.142827377851859
scaffold211|size9574	21.78389387925632	7.351472738667224	25.292563191978275	9.750887821182369	3.6072696887403386	15.651034050553582	13.128264048464592	25.8957593482348	5.029454773344475	26.030708167954877	20.953937748067684	2.404742009609359	19.791832045122206	10.319197827449342	29.75224566534364	39.63902235220389	29.82274911217882	32.15145184875705	3.895445999582202	16.672237309379568	29.424482974723208	29.74096511385001	10.355546271151034	19.747545435554628	1.445372884896595	5.776477961144767	1.3244203049926886	1.5829329433883434	6.2763735115939	25.2116147900564	24.55170252767913	1.775224566534364	13.471485272613327	5.027888030081471	26.0919156047629	44.38876122832672	23.884583246292042	22.152914142469186	5.584290787549613	16.152182995613117	12.513787340714435	8.130770837685398	0.0	15.86693127219553
scaffold212|size9546	7.6937984496124034	1.1783993295621202	7.949507647182066	3.5103708359522314	0.6059082338152105	5.560758432851456	4.866331447726797	7.918499895244081	1.0319505552063692	9.973811020322648	8.157971925413786	0.11659333752357008	7.40823381521056	2.907081500104756	9.00010475591871	14.552587471192123	11.23486276974649	10.720196941127174	1.6601717997066834	4.985334171380683	10.988895872616803	11.69097003980725	2.5820238843494656	5.010894615545778	0.14246804944479363	1.6271736853132202	0.19013199245757384	0.43997485857950974	1.9789440603394093	9.013304001676095	8.737376911795517	0.6372302535093233	5.801801801801802	1.1231929604022628	9.210349884768489	17.93327047978211	10.055625392834695	11.270689293945107	0.9843913681122983	6.949193379425938	3.466582861931699	2.1234024722396816	0.0	6.961030798240101
scaffold213|size9519	11.177119445319887	6.713730433869104	19.075007878978884	7.829078684735792	4.518436810589348	11.909234163252442	5.778758272927829	19.265258955772666	4.161676646706587	17.667612144132786	15.054837693034983	2.470952831179746	11.762895262107364	4.564660153377456	10.10011555835697	15.011555835697028	9.542178800294149	13.197709843470953	5.322302762895262	17.98277129950625	11.370101901460238	19.412753440487446	6.690198550267885	13.96354659102847	2.4703225128689987	3.9549322407815946	1.6193927933606471	10.003151591553735	4.809328710999054	20.346885177014393	15.545540497951466	2.0273137934657	15.434394369156424	5.364218930559932	20.31936127744511	36.69923311272193	19.80712259691144	13.907763420527367	5.505305179115453	13.656266414539342	11.664040340371887	6.8610148124803025	0.0	14.251812165143397
scaffold214|size9460	6.427167019027484	2.47600422832981	9.083720930232559	6.018816067653277	1.7534883720930232	10.846723044397462	4.679281183932347	12.583192389006342	3.5405919661733614	17.488689217758985	10.40401691331924	0.7753699788583509	4.22906976744186	5.60169133192389	6.089323467230444	10.841437632135307	5.129069767441861	6.813319238900634	6.062262156448203	14.459725158562367	8.21522198731501	14.83646934460888	7.566701902748415	9.000105708245243	2.362050739957717	6.59661733615222	1.9865750528541226	7.119978858350952	4.638160676532769	20.58985200845666	15.80676532769556	2.1895348837209303	21.41934460887949	7.769661733615222	19.529915433403804	31.60708245243129	21.16416490486258	14.252431289640592	7.152854122621564	13.87061310782241	16.194397463002115	8.703911205073997	0.0	13.849471458773785
scaffold215|size9440	30.45603813559322	14.378072033898306	38.19353813559322	13.035699152542373	5.797139830508475	22.811652542372883	18.066525423728812	40.427648305084745	8.163559322033898	44.07341101694915	28.845762711864406	3.9541313559322036	25.98220338983051	12.866737288135592	38.84131355932203	51.76747881355932	44.03305084745763	39.84618644067797	8.38707627118644	28.385487288135593	40.438877118644065	44.527648305084746	15.041631355932203	35.02521186440678	2.572669491525424	9.545021186440678	1.8190677966101696	7.66239406779661	6.500635593220339	35.09417372881356	34.25858050847457	3.8878177966101695	21.534957627118644	7.193114406779661	38.26122881355932	57.5521186440678	33.38824152542373	30.57510593220339	7.102542372881356	21.28707627118644	17.420233050847457	12.359322033898305	0.0	23.473834745762712
scaffold216|size9429	112.16756814084208	61.72881535687772	155.42867748435677	65.88885353696044	31.2739420935412	84.30734966592428	54.13681196309258	161.0827235125676	34.926503340757236	153.19174885990031	106.99543960123025	15.428359317000742	82.00784812811538	44.74917806766359	89.31031922791388	138.4681302365044	96.8963834977198	135.89680772086118	42.90158023120161	142.56358044331319	111.02502916534097	174.7929791070103	62.59391239792131	119.18400678757027	18.756495916852263	36.55244458585216	14.492735178703999	75.1941881429632	40.40258776116237	161.35454449040196	126.69816523491356	16.852370346802417	109.38190688302046	39.2640789055043	162.24721603563475	274.9755011135857	156.38402799872733	114.51108282956835	41.02513522112631	108.18644607063315	93.59592745784282	60.970940714815995	0.07222398981864461	127.13076678332803
scaffold217|size9423	39.76758993950971	10.581343521171602	42.27316141356256	24.732038628886766	4.750504085747639	23.529661466624216	21.932187201528176	29.3045739148891	9.528918603417171	37.66167887084792	37.01029396158336	5.02684919876897	35.31465562984187	20.262549082033324	39.88549294279953	64.22551204499628	39.58749867345856	41.737450917966676	8.134245993844848	24.08012310304574	43.836676217765046	43.04191870954049	16.20959354770243	30.042449326116948	2.822349570200573	9.769075665923804	2.4016767483816195	12.315929109625385	12.477873288761542	38.10166613605009	34.895893027698186	4.8409211503767375	22.264777671654464	5.468534437015812	36.851639605221266	56.042449326116945	35.258198026106335	39.20004244932612	12.011991934628037	28.638437864798895	17.485195797516713	12.329725140613393	0.0	22.201422052424917
scaffold218|size9421	16.191380957435516	9.602802250291901	24.82347946077911	10.935781764143934	3.8741110285532323	16.328521388387646	10.549198598874854	27.04935781764144	5.861161235537629	25.62923256554506	18.399851395817855	0.8633902982698227	14.942681244029297	7.361108162615434	18.085128967200934	24.612461522131408	16.79460779110498	21.776881435091816	6.965927183950749	17.672221632523087	18.99373739518098	25.388918373845662	7.923362700350281	20.632416940876766	2.1628277252945547	6.800551958390829	1.1637830378940663	9.634539857764569	4.94448572338393	24.726674450695256	22.062838339878994	2.3362700350281287	17.600148604182145	7.49187984290415	25.31525315783887	38.1710009553126	24.864133319180553	20.894066447298588	5.86190425644836	17.826239252733256	13.082581466935569	9.082156883558008	0.0	17.201889396030147
scaffold219|size9400	19.50446808510638	4.047340425531915	22.848191489361703	9.238191489361702	1.6480851063829787	11.990744680851064	10.88127659574468	16.67287234042553	3.1123404255319147	19.765212765957447	14.62404255319149	1.1786170212765958	15.081702127659575	7.551382978723404	19.766595744680853	28.316702127659575	18.797340425531914	18.62372340425532	2.8272340425531914	11.60372340425532	21.85372340425532	23.055106382978725	6.831382978723404	12.550212765957447	1.0235106382978723	4.126489361702128	0.4441489361702128	1.3014893617021277	3.5172340425531914	17.431914893617023	16.618297872340424	1.0095744680851064	11.08904255319149	3.499468085106383	18.249574468085108	29.726276595744682	16.43978723404255	18.672127659574468	3.7658510638297873	13.297127659574468	6.63031914893617	5.092021276595744	0.0	9.503829787234043
scaffold21|size32028	11.07374797052579	5.2628325215436496	15.291182715124267	6.375390283501936	2.516391907081304	13.828150368427625	6.185088047958037	16.966029723991507	3.2429436742850006	16.843980267266144	10.22118146621706	0.964499812663919	9.257181216435619	4.828806044710878	11.225989758960909	15.809416760334708	11.752747595853629	13.984763332084427	4.207193705507681	14.79955039340577	14.505744973148495	19.353378293992755	7.09916323217185	13.137660796802798	1.0675971025352817	3.0970400899213186	0.894248782315474	7.83286499313101	5.265330335956039	16.624797052578995	15.806138378918446	0.9068315224178843	14.658954664668416	5.435088047958037	18.5205445235419	35.22879980017485	17.38369551642313	14.129480454602223	4.270201074060197	12.059510428375171	9.21771574871987	6.793337080054952	0.0	14.881666042213064
scaffold220|size9369	13.708079837762835	3.760700181449461	17.249973316255737	7.756644252321486	1.0954210694844702	9.030099263528658	7.104280072579784	16.10886967659302	3.005230013875547	13.806169281673604	10.677340164371865	0.8930515529939161	12.369089550645747	5.886327249439641	15.740634005763688	24.31646920695912	16.08677553634326	18.27270786636781	2.0240153698366954	9.969687266517237	20.826235457359378	20.262247838616716	5.509766250400256	11.832853025936599	0.7693457145906714	2.498986017718006	0.4691002241434518	3.781513501974597	4.304941829437507	18.784395346355	17.543921443056888	1.1312840217739353	12.476144732628882	3.245917387127762	15.922510406660262	33.177180061906284	16.909275269505816	16.371010780232684	2.8754402817803393	12.415199060732203	7.97737218486498	6.90404525563027	0.0	11.817910129149322
scaffold221|size9364	74.56065783853055	18.665313968389576	86.18539085860743	41.265164459632636	13.178876548483554	45.36832550192226	49.522212729602735	48.80563861597608	20.04560017086715	65.11426740709099	74.69030328919266	13.78737718923537	66.84440410081162	41.588637334472445	78.26206749252457	139.5955788124733	82.43496369073046	78.58180264844084	16.48440837249039	41.66499359248184	80.40068346860316	85.98803929944468	29.208351131994874	38.20536095685605	11.140111063648014	21.819094404100813	7.518902178556172	17.70578812473302	36.233126868859465	79.20717642033318	68.11416061512175	13.812686885946176	49.33158906450235	17.576035882101667	67.89694574967963	130.42140111063648	76.11298590346006	96.23280649295172	29.150897052541648	60.46027338744126	34.732165741136264	26.794639043143956	0.0	49.872917556599745
scaffold222|size9350	51.2716577540107	34.43133689839572	60.409625668449195	16.105133689839572	12.87283422459893	25.09005347593583	19.05379679144385	62.042459893048125	14.999037433155081	53.82213903743315	29.137005347593583	4.628983957219251	24.287807486631017	14.966631016042781	46.99433155080214	45.93358288770053	48.562673796791444	47.3751871657754	15.276577540106953	50.04267379679144	49.48427807486631	72.8392513368984	13.377647058823529	51.70042780748663	4.250053475935829	13.934866310160428	2.4975401069518717	43.20695187165775	11.51379679144385	40.48235294117647	40.784812834224596	2.3897326203208555	29.07048128342246	9.93668449197861	62.10288770053476	68.03133689839572	37.362887700534756	36.526737967914436	9.192834224598931	23.435294117647057	25.131764705882354	19.98609625668449	0.0	27.661176470588234
scaffold223|size9342	26.338685506315564	9.012095910939841	33.07514450867052	14.528152429886534	4.305716120745022	19.79383429672447	15.89284949689574	27.864697067009207	6.3894241061871115	30.54014129736673	23.049989295654036	2.8126739456219223	20.05898094626418	10.372832369942197	25.289338471419395	40.701348747591524	27.62845215157354	28.822521943909226	6.086919289231428	18.29683151359452	30.654142581888248	36.070969813744384	10.440697923356883	14.449368443588098	1.803361164632841	6.301327338899593	1.5168058231642048	2.7895525583386855	5.71151787625776	27.82091629201456	26.022907300363947	2.7121601370156285	15.551380860629415	4.670413187754228	27.068079640333977	45.70306144294584	27.469813744380218	24.01573538856776	6.22008135302933	17.743095696852922	14.281417255405694	11.401948190965532	0.0	16.74234639263541
scaffold224|size9310	10.488721804511279	4.349838882921589	15.525349087003223	5.99140708915145	1.5241675617615467	13.521267454350161	4.952094522019334	14.397636949516649	2.3969924812030077	13.166058002148228	8.595596133190119	0.60343716433942	8.457357679914072	5.379806659505908	7.945757250268528	14.387432867883996	8.133619763694952	11.250590762620838	2.0210526315789474	10.728464017185821	12.65392051557465	15.65327604726101	6.104833512352309	6.734049409237379	0.47883995703544574	2.0595059076262086	0.5686358754027927	2.5828141783029	3.0378088077336196	11.661976369495166	11.61825993555317	0.5706766917293233	11.187110633727174	3.3759398496240602	11.98560687432868	24.944897959183674	13.032545649838882	9.661117078410312	3.2995703544575723	9.11654135338346	6.162406015037594	4.239097744360902	0.0	8.541460794844253
scaffold225|size9280	18.55075431034483	9.29342672413793	24.005818965517243	10.484913793103448	3.9380387931034484	20.52747844827586	9.041271551724138	26.50032327586207	5.542025862068965	25.96821120689655	16.413900862068967	1.6633620689655173	14.075538793103448	7.466594827586207	15.221120689655173	25.25851293103448	15.348168103448275	20.771012931034484	6.005064655172414	22.510129310344826	19.14784482758621	24.49946120689655	10.795905172413793	14.245150862068966	2.5994612068965517	4.688254310344828	1.8104525862068965	6.074137931034483	6.835129310344827	22.54698275862069	19.847844827586208	1.4229525862068966	18.370581896551723	7.0993534482758625	23.47575431034483	41.16336206896552	23.060129310344827	18.798168103448276	5.308297413793103	15.129202586206896	12.632435344827586	7.8873922413793105	0.0	17.540840517241378
scaffold226|size9275	18.062749326145553	2.816711590296496	20.181132075471698	8.695417789757412	0.6492722371967655	10.9922371967655	8.463719676549864	14.194070080862534	2.7300269541778976	18.40690026954178	15.650134770889489	1.1693800539083559	15.431913746630729	8.299191374663073	15.84711590296496	28.07320754716981	16.765929919137466	17.078598382749327	1.5371428571428571	8.761293800539084	20.518814016172506	20.8211320754717	7.053261455525607	9.743288409703505	0.8989757412398922	3.7766037735849056	0.3730458221024259	0.25293800539083555	2.7764959568733154	19.39967654986523	17.077951482479783	1.320754716981132	9.120754716981132	2.2540161725067387	18.619083557951484	30.162156334231806	19.635040431266848	21.882156334231805	5.2239353099730454	12.926900269541779	7.97455525606469	5.955687331536388	0.0	9.513207547169811
scaffold227|size9265	25.177657852131677	7.527792768483541	30.293685914732865	12.32358337830545	2.9419320021586617	18.551322180248246	13.403130059363194	26.210901241230438	6.043604964921749	29.358985429034	23.02838640043173	2.6669185105234754	21.608634646519157	10.052455477603885	27.215002698327037	39.58931462493254	25.406799784133838	26.14657312466271	4.514840798704803	18.15725849973017	28.352077711818673	31.651807879114948	10.648569886670264	13.315812196438209	1.5689152725310307	6.251268213707501	1.0540744738262278	3.083216405828386	8.71937398812736	23.98197517539126	23.842633567188344	2.0492174851592013	15.69044792228818	4.146249325418241	27.02266594711279	41.006691851052345	25.328980032379924	25.82633567188343	5.921100917431192	18.557474365893146	12.368699406368052	8.257852131678359	0.0	18.617485159201294
scaffold228|size9239	7.780495724645524	0.9252083558826713	10.845437817945665	5.162246996428185	0.05552548977162031	3.6315618573438684	4.070137460764152	3.8217339538911137	0.9340837753003571	5.767290832341162	7.082043511202511	0.31691741530468664	7.724861998051737	3.987011581339972	7.811776166251759	14.420933001407079	6.5081718800736015	6.402965688927373	0.24829527005087132	2.389760796623011	7.802034852256738	5.56164087022405	1.363675722480788	3.8153479813832667	0.05617491070462171	0.40426453079337593	0.13540426453079338	0.7142547894793809	0.5204026409784609	6.198073384565429	7.114514557852582	0.37969477216148934	2.604502651802143	0.16733412707002923	5.162355233250352	11.759930728433813	7.510228379694772	8.066782119276978	1.3268752029440416	4.466608940361511	2.6270159108128586	1.4705054659595194	0.0	2.748132914817621
scaffold229|size9186	32.90714130198128	21.2461354234705	59.36011321576312	24.221859351186588	15.636729806226867	59.47626823426954	22.341389070324407	57.05366862617026	14.748312649684301	47.086871325930765	39.279555845852386	8.476050511648161	29.341171347703025	17.173089483997387	27.06052688874374	32.49237970825169	35.354343566296535	75.14380579142173	17.809710428913565	47.89483997387329	37.31602438493359	63.49129109514479	21.90256912693229	45.90920966688439	8.601458741563249	15.95689092096669	8.997605051164816	27.238623993032878	28.998693664271716	86.13825386457653	57.94992379708252	9.683866753755716	71.53352928369257	29.233725234051818	124.17363379055084	250.23644676681909	124.49172654038755	71.8037230568256	34.642172871761375	102.3359460047899	89.54147615937296	58.689854125843674	0.010232963204876986	121.67058567385152
scaffold22|size31824	23.77601809954751	7.192213423831071	28.70952740070387	9.411481900452488	2.1915221216691805	12.950540472599297	13.738813474107591	22.1835407239819	5.043583459024635	25.07861990950226	18.920531674208146	2.668017848164907	19.224578934137757	9.683792106586225	24.138511814982405	35.44318753142282	29.940076671694317	28.24597787833082	4.087732528908999	14.731523378582201	29.637380593262947	34.19387883358472	7.899195575666164	13.940925087983912	1.2286010558069382	6.477061337355455	1.0320198592257417	3.418332076420312	5.634049773755656	22.975207390648567	23.165158371040725	2.1897310206133738	14.646618903971845	4.848761940673706	24.979638009049772	40.24855455002514	24.710438662644545	26.564165409753645	6.1423139768728	19.210658622423328	12.140679989944696	10.008452740070387	0.0	16.253833584715938
scaffold230|size9147	8.124303050180387	1.8319667650595823	9.532524324915272	6.055755985569039	0.38023395648846614	3.9989067453809994	3.5721001421231007	7.08571116212966	1.8881600524762217	7.87154258226741	6.849240188039794	0.4340220837433038	7.435880616595605	3.9666557341204767	10.039575817207828	15.506176888597354	12.318683721438724	9.918224554498742	0.7468022302394227	5.424510768557997	11.930578331693452	10.198535038810538	1.6497212200721547	5.935935279326555	0.2334098611566634	0.8037607958893627	0.30250355307751176	2.078605007106155	0.965671804963376	8.90007652782333	7.297583907292008	0.29113370503990377	5.654640865857658	0.35191866185634635	7.446266535476112	13.231879304690063	6.908494588389636	8.277358696840494	1.9947523778287963	4.636383513720346	3.4652891658467255	2.243795780037171	0.0	3.021646441456215
scaffold231|size9123	22.595198947714568	10.837005371040227	30.352954072125396	11.013811246300559	4.481310972267894	10.192918995944316	11.301545544228873	30.033431985092623	6.540830867039351	25.74657459169133	17.170777156637072	1.6928641894113778	13.356352077167598	8.613394716650225	22.913624904088568	27.9095692206511	26.66480324454675	27.51331798750411	6.5942124301216705	17.314808725200045	25.228652855420368	30.650005480653295	6.7327633453907705	24.086265482845555	1.3394716650224707	6.448098213307026	0.9823522963937301	33.606379480434065	4.517702510139209	23.319083634769264	20.014468924695823	1.6699550586429903	14.037597281595966	4.235887317768278	23.326318097117177	35.71807519456319	18.273046147100736	19.766195330483395	3.907267346267675	13.415762358873177	11.106105447769375	8.327743066973584	0.0	12.723007782527677
scaffold232|size9088	53.55259683098591	13.390955105633802	59.909220950704224	26.852332746478872	7.084286971830986	31.019256161971832	29.510783450704224	39.367737676056336	11.59969190140845	54.673415492957744	45.916043133802816	5.409220950704225	44.80369718309859	21.49394806338028	55.151518485915496	90.23690580985915	61.03796214788732	52.25737235915493	9.087257922535212	30.03730193661972	63.174185739436616	57.834727112676056	17.396346830985916	29.526738556338028	4.329885563380282	12.6640625	4.362676056338028	7.177926936619718	10.460607394366198	48.14711707746479	43.47128080985915	6.205655809859155	26.516945422535212	8.382262323943662	51.106294014084504	80.68221830985915	46.04038292253521	51.30710827464789	12.22975352112676	33.247359154929576	20.846830985915492	14.873569542253522	0.0	24.02893926056338
scaffold233|size9085	17.76246560264172	2.342982938910292	18.912162905888827	7.8980737479361585	1.386901485965878	7.7283434232250965	9.97160154100165	11.85492570170611	2.286075949367089	17.504347826086956	13.810566868464502	1.1437534397358282	13.639405613648872	7.766868464501926	14.745954870665933	27.424105668684646	13.56565767749037	13.415520088057237	2.7101816180517337	8.972151898734177	17.983709411117225	22.17138139790864	5.995817281232801	7.36125481563016	0.5317556411667584	3.915134837644469	0.7218492019812879	0.5905338470005503	3.484314804623005	15.256906989543204	15.61937259218492	0.8914694551458447	8.977545404512933	2.234672537149147	17.041386901485964	27.133406714364337	15.970280682443589	21.200880572372043	3.7062190423775454	13.681563015960375	6.446450192625206	5.890478811227298	0.0	9.082993946064942
scaffold234|size9077	59.0668723146414	33.155447835187836	58.69395174617164	19.29403988101796	14.882780654401234	32.39660680841688	15.639528478572215	57.90283133193787	16.31915831221769	40.11369395174617	36.13054974110389	6.174286658587639	33.96937314090559	19.77481546766553	53.81447614850722	44.940949652969046	57.623774374793435	60.4682163710477	16.437038669163822	63.567698578825606	76.71212955822408	86.01696595791562	24.128787044177592	81.87628070948551	5.510851602952517	14.366971466343506	3.9982373030737026	78.0547537732731	15.271455326649773	67.90327200616944	69.39175939186956	5.170100253387683	57.40376776467996	14.183430648892806	101.35375123939627	110.02908449928391	58.72590062796078	49.7856119863391	13.521978627299768	31.83485733171753	32.93158532554809	32.385369615511735	0.0	41.087143329293816
scaffold235|size9071	13.647778635211113	4.050159850071657	17.56256201080366	6.508433469297762	1.0257964943225664	10.62154117517363	9.046632124352332	16.164149487377358	3.4225553963179363	17.857127108367326	14.287289163267555	1.2180575460257965	10.882592878403704	5.271414397530592	16.394333590563335	23.711828905302614	18.67335464667622	17.68173299525962	2.2433028332047185	10.417153566310219	16.90552309557932	20.84665417263808	6.3533237790761765	9.814022709734319	0.7684929996692758	3.1352662330503804	0.4515488920736413	2.115863741594091	3.3906956234152794	16.098445595854923	14.502700915003858	0.6443611509205159	9.447910924925587	2.4869363906956234	14.640171976628817	25.589460919413515	15.016756697166795	13.983463785690663	2.3999559034285083	10.990408995700584	6.31231396758902	4.909491787013559	0.0	9.70686804100981
scaffold236|size9065	21.789630446773305	8.9565361279647	31.177716492002205	15.902592388306674	9.050413678985107	47.80838389409818	15.459128516271374	33.44997242140099	16.089795918367347	30.197793712079427	25.401985659128517	8.842029784886927	22.71969111969112	14.903585217870932	32.18091560948704	38.16061776061776	37.25901820187534	35.481522338665194	12.258687258687258	19.08703805846663	33.53314947600662	31.451958080529508	9.798565912851627	22.194704908990623	8.114175399889685	13.865085493656922	5.572642029784887	20.06464423607281	7.713403199117485	27.001323772752343	25.239713182570327	8.827468284611141	16.397352454495312	14.575179260893547	27.468836183121898	44.36933259790403	27.053061224489795	26.32366243794815	7.038940981798125	15.1273028130171	15.933590733590734	10.409597352454496	0.0	17.455488141202427
