S06C001	S07C001	S08C001	S09C001	S14C001	S15C001	S16C001	S17C001	S18C001	S19C001	S20C001	S21C001	S22C001	S23C001	S24C001	S26C001	S28C001	S29C001	S30C001	S31C001	S32C001	S33C001	S34C001	S35C001	S37C001	gap1	gap2	S47C001	S49C001	S51C001	S52C001	S53C001	S54C001	S55C001	S56C001	S57C001	S58C001	S60C001	S61C001	S63C001	S64C001	S66C001	S67C001	S68C001	S69C001	S70C001
scaffold78|size18738	103.829985315856	1367.97899376899	185.701444774204	NA	95.5630073747936	155.689233137173	61.8862135504966	72.5018031355619	NA	NA	464.993983853124	NA	222.499963385826	113.738751041928	153.825885982852	102.646677864958	71.0989045235621	186.379709069736	37.9151812829035	467.145386040119	508.610987145507	353.20144320341	NA	NA	NA	0	0	32.3658130758047	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	443.296451189229	NA	648.465064131636	269.360507843428	NA	0	NA
scaffold79|size18396	105.882781181487	75.1027225985024	44.3582618713835	442.638731456319	61.3730516795726	177.779250607686	22.5827276674099	86.8282869172092	38.196919907863	217.450955026301	139.762594560636	53.144637740619	50.9295762258773	42.7627584265374	75.2079710308626	55.2965167432921	36.7997659085419	59.0474173459077	21.6260547725086	84.5173239118963	95.7653636030368	92.2431542678126	214.255340795242	280.227223342921	59.7462431868063	0	0	18.0862393436464	275.51042417309	34.4725189018393	1364.38534703923	282.850206079942	1448.61999925686	27.1668158313893	190.162806458704	143.073890450816	162.64522084723	356.094273028291	255.630328782516	52.745837200094	36.099999779566	53.7409817500077	131.019924921983	261.083180204185	0	282.73026186639
scaffold80|size18052	137.957679005042	391.179653449626	609.539451710692	651.955551973424	178.812503265543	NA	93.0164575568131	185.974157642989	153.873764984669	247.051945283067	2372.42222634455	NA	1635.13751110289	NA	489.215964502676	495.689264121112	360.037721812776	222.732664056486	NA	881.441560830383	589.232660857374	660.303884817232	NA	NA	NA	0	0	170.434583126091	NA	NA	NA	1878.17884802588	652.275117202939	60.113632057354	NA	NA	NA	1137.51471244341	NA	NA	1010.30547580622	244.581185932983	NA	2394.5565044885	0	NA
scaffold81|size17724	7.1855445160326	10.7465152427713	5.07315493415632	7.4719025312466	4.05176623498499	9.0224235135362	2.41587707166378	3.91932019409093	1.56034839429275	8.38184703941407	11.1314935274854	4.68583544521829	3.17144764264376	2.95049296633892	3.60500926945646	2.99442169483323	4.53720410717662	6.00588077983665	3.34340605291273	8.27201165747135	6.65556082668451	6.13575049733306	17.8897732501651	12.289366998633	3.59686724287185	0	0	2.87476390605765	4.31028614024838	18.7051190003133	13.8445748758894	12.6229204571264	16.967601865014	1.84090229096714	14.4287335788383	6.32240359938478	8.75578893417191	8.16752764001554	14.8878683269443	7.09547644543233	5.5090124251161	6.43188405345619	10.6004472480081	7.60637350605208	0	6.63300832783025
scaffold82|size17697	162.646445349619	265.390918290343	176.566408853748	128.47631582898	186.096351431635	253.470670907195	40.5230538836969	128.819358090359	117.625113021016	513.583302838147	326.999624870264	NA	191.691068817741	130.884634758621	127.734661312525	103.576696921834	46.5823114812626	41.9700611450163	25.9541232470902	173.451631027897	81.9500208072474	793.898576298636	NA	157.847244356037	68.9936098206507	0	0	37.1538537906617	NA	25.8748034274808	NA	1477.85434496509	NA	NA	NA	NA	NA	866.913481828029	1213.682157377	260.025004471191	NA	201.925283006382	637.365295288931	NA	0	340.925115665406
scaffold83|size17577	34.2157453788844	41.9911946176266	25.7973848396218	33.0914205215456	10.8921828241015	49.3305063417778	7.93420638599304	9.82497353629564	4.65856139228779	115.162406595217	57.1523897339347	25.8382338433754	14.306188627222	9.39342614409446	24.0031187749144	9.6897724869341	15.7147658780615	16.6052166448055	30.9840790842201	613.393938135505	307.992814590667	81.497864687318	NA	109.133966240337	14.26934793523	0	0	48.4032562402001	26.5764775252361	NA	NA	179.946558726819	NA	36.4585316412108	191.322791251083	NA	NA	NA	NA	NA	NA	112.934866415693	NA	NA	0	NA
scaffold84|size17492	1241.33849961195	NA	321.884239146223	170.726161237711	88.1563959634325	419.394419832076	294.656047385394	128.945900721623	NA	NA	NA	NA	335.019268949153	NA	250.386565956461	1523.68095708911	212.394134164496	227.529327525357	968.516561541219	979.708616024016	NA	338.406541701013	70.9088019518564	423.264358368447	NA	0	0	195.882915136263	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	766.345423685175	NA	NA	NA	673.022713594146	0	NA
scaffold85|size17456	23.8600472452406	40.1440949267932	17.6980792669547	29.4592688050881	3.78198169808351	22.3272595348089	4.55422276707552	14.1562124187742	5.97459453682458	28.5134293227546	21.9850505372944	3.71175732763155	10.2615285555218	10.0271240608045	10.4212189997919	7.71832641761986	10.2761033175265	10.1650785536856	5.60558403959975	24.1851147041033	14.0987386105203	10.574751748522	54.0119552623402	26.4244656069855	3.99700792598579	0	0	6.75911656094298	10.6451031956686	67.5062020295484	21.2284612925896	16.6634934367955	88.9913455918744	4.33471607453103	16.079406697431	13.9239450257443	21.3542501703897	19.5850036697737	29.0458118607526	13.5785606220794	17.5803303561189	16.0392923561468	30.3861872301755	18.1462698908754	0	14.6861534606244
scaffold86|size17364	7.62142699597326	81.804988978551	5.48064238528317	42.8662030006607	3.14358368906976	51.3635807796118	0.69143493029125	13.699795000184	1.06305226449257	13.4254677606582	28.8709487058316	2.23572165807927	9.87210111472183	4.9107761327586	3.12250375315562	13.2537274038387	6.30659331718275	14.5517567592601	5.69371279584218	17.1902213363106	19.0184697459589	11.1872640365633	NA	93.3834771862312	0.839078384648214	0	0	7.90885456122327	4.44719754583255	48.7106188668352	71.2194327534813	13.8966746294204	62.3766498728327	1.42482217086113	46.3433574975244	10.3701952355198	4.87911412245944	4.05809373343808	6.29954543521252	5.88438395350071	10.9632353262754	12.3704409849746	3.47534293534703	3.03735262146163	0	2.988919554363
scaffold87|size17269	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	4.33358833754761	NA	37.1005773847084	38.9418207019073	4.52482077632257	7.17078987076269	1.02718278739911	8.84125245526037	15.3429764736055	15.0488832585636	9.84462405462303	9.91500203872207	2.15462174127869	0	0	9.89628765161754	163.1622405985	66.0418712460695	119.723469254892	159.320277024264	200.902008792473	105.739741599773	338.162164554151	176.677974767571	162.011376445519	161.997491114113	134.347691854189	134.891922721592	70.0714660829875	87.7355289236915	187.586154852801	248.428572625801	0	302.851797691026
scaffold88|size17085	813.053467418398	NA	281.573647909449	NA	52.0227868532681	688.039393211539	53.7374885370259	122.018534486084	57.3883991113773	114.476521402627	352.369640769082	178.963018013514	443.14689651692	460.688067374464	1196.04681890226	108.139962928101	135.315980700365	217.166342685319	NA	554.454019195082	330.363368265114	NA	NA	NA	80.0078176968963	0	0	22.2686607094621	NA	NA	179.00265884098	NA	NA	178.309985755377	NA	NA	308.551506780423	NA	NA	NA	NA	504.138866842659	NA	NA	0	NA
scaffold89|size16912	12.5427159914533	15.4999250489413	16.0119907158984	10.7881545608283	5.08576945690066	13.5154395715117	3.60696618310709	8.03329825003635	3.42099710785509	16.9390171626324	12.3317418770089	7.98044354010347	11.4904283415068	7.61074818564177	8.26695911417078	5.54972806844606	7.8342873853453	12.6125145152641	2.10256537321085	10.9712944096563	15.7794016049955	6.58567163113516	36.7168480383444	35.001444737632	2.61262468466964	0	0	2.8273034705469	17.7891950137248	17.5396764671549	18.2331446179538	19.4813092006742	73.8131462647756	2.65494773948228	35.7337844286099	20.5068637245052	16.1868767494767	31.8997172684429	27.8074263515512	8.51915411887726	4.16797051002658	10.1197549848032	12.5188887302167	16.5775370145388	0	15.6837120252148
scaffold90|size16900	33.2687486210906	28.3569296889932	34.617724835432	36.0248473546686	14.9797270519338	29.3507236442148	29.2887869850689	11.3322525886683	23.5568585356166	42.2948310711727	27.832740807201	23.7687056114318	21.4697791794653	33.792839143816	24.4442832346336	37.9410370553927	22.8079971913534	23.8244851585607	9.10930709971424	74.7247432532831	60.9835655153585	61.171495400037	224.579106220901	76.0578839279192	41.8535096058224	0	0	24.5617767499466	160.297170120342	112.055348230358	2509.51402701461	142.283468579295	NA	NA	299.438667565597	NA	184.799879374234	307.26305038742	442.904676680292	98.3107740433991	234.803934702813	61.1944165253241	346.896588425902	778.387848238636	0	87.8290733107672
scaffold91|size16880	1.84223993143868	NA	6.83936865296082	NA	NA	NA	NA	NA	NA	NA	2.47424124425743	1.40653935184797	NA	NA	NA	NA	NA	5.24422482839615	6.01282447873743	2.65007841831547	23.4415421792101	6.16170613551901	29.6845771793598	4.29299752439537	1.59659248528752	0	0	1.84016607165818	3.76466709305715	14.5265443001521	3.55517127029992	11.1330092479102	26.6265815473235	8.4974729029805	7.60546711850189	6.54072340992042	4.86032030085831	3.65591208179716	7.44324208099263	4.6490442195792	21.2645330921885	26.3908970489673	7.2300167879233	3.30938076247245	0	1.87759954090668
scaffold92|size16745	NA	NA	183.076604904292	NA	121.356594075077	1400.1767248353	790.05120251392	381.792100051544	893.206875571455	396.771540252574	NA	70.3114855405402	587.993203341902	88.1548728277767	541.602356091566	6267.93696440522	254.34868351457	5520.99243595691	604.575076806623	477.151643115487	649.465098108043	1228.52423540256	NA	NA	NA	0	0	32.7508362893057	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	153.987961735168	480.04997215474	NA	NA	0	NA
scaffold93|size16542	38.3099565159	94.0606091419788	35.2828964891427	48.8665034449286	16.4362468653968	28.7717081630996	16.4013506626985	37.9555335890786	14.0136990501115	51.9542878210504	57.0429804198431	33.205581018427	65.0775331368307	21.2292334891888	107.439851694054	30.5732801793846	49.8045990438625	53.3878499606497	32.2556995154928	40.0725300391507	50.9502980263179	39.6756652688714	85.3670086070247	91.5549670836174	11.1188492912897	0	0	32.2423934788662	24.2913819697938	42.1295867234121	182.796999573197	68.1569288463364	127.502053843399	7.43013035294608	38.6897705753766	29.5042626939197	99.3743351760746	68.5511313568203	61.1026117813003	188.593493826323	35.5120038421319	27.0157198111305	89.3448897170249	85.8182736793859	0	153.379238963012
scaffold94|size16502	26.1616453065673	36.2671884852026	16.5739515139691	18.2552730729273	7.34919688769818	21.8887581134631	3.39310428549425	5.56049844388175	5.12700085258498	20.3244769675897	16.8700432386213	14.182363542133	8.14720103181549	6.1014489705461	9.35986370901955	6.71155647869817	12.0122659357878	9.05021009118487	3.57729201986266	14.0254457824598	20.7198283616063	17.101561217007	31.7711857827833	78.4286640476448	6.3510734968233	0	0	2.73792186686802	18.705649799441	22.5657804371281	57.6793628868594	32.2298908117451	63.8968642461882	1.27748243627274	126.901708497604	8.29779592229297	30.5766308281158	43.6545351916347	37.1774463765307	7.95473351781941	5.36210635924065	12.0722251324031	14.3989673253885	17.6003897041658	0	15.5064833453299
scaffold95|size16245	19.0300424832766	26.783323986715	29.647386585218	26.4540080341306	26.3063617107923	71.489648859813	11.994931331892	15.5416765610319	10.2820461193333	35.3283144293031	20.6874292180335	18.229051431823	17.8958240679578	18.2890700356794	15.4389089732074	12.356486952531	14.5759887202264	11.9514222167232	4.03927147320549	18.1817804083412	19.2383925519553	14.8150119802955	60.6063589521753	38.9547237372525	11.1011613053914	0	0	6.5532106188493	55.2386794695899	14.5460030973114	30.3149063798426	37.105547525889	75.4048040273241	14.1622071558194	57.9610156584166	47.630545915807	34.2537525838906	33.4249599480219	30.1176277686203	19.3638269477625	14.7344158436056	22.2690607382176	48.6211905380039	30.7010143240585	0	30.3158670397534
scaffold96|size16237	67.6414157911535	52.7566025721559	60.3734747615855	112.576004904814	18.7393016055408	66.5741888520412	47.1205669725405	36.7331025423537	55.4546291262879	82.0319945409849	82.1398896779566	22.8602056785435	52.8706066816855	44.9534374792237	113.912152587432	86.120731319556	81.8701459700554	60.7221067792475	12.2562026805578	43.247848719203	73.4646711113573	49.4459795836069	125.88644427825	157.127118489897	22.8677233342046	0	0	21.9285669344602	150.410490893305	37.8009631933137	76.0406893009684	61.767742745931	148.907103045743	44.1109522193292	137.341663442736	45.5416724487384	113.872773178229	61.2834653915326	184.304046697364	156.683032629933	49.8560865142167	39.8925804021557	93.4197152495809	91.3198264888538	0	58.2917454471744
scaffold97|size16161	48.6007909596751	771.331572807823	162.284104993762	70.3740669574444	12.134767961692	144.925842933068	18.7855960555108	788.300221634935	37.3667993765949	691.193703935159	369.318014775561	8.9307403478406	39.3247955726118	26.0437455634	103.417045773439	45.0728883862049	142.468473080519	100.70170507389	79.6196452892235	44.311049360777	107.440750667509	116.843768218298	305.565740141321	219.671746205231	13.2502606696772	0	0	42.0525370330415	NA	510.857020406624	NA	168.77799785789	261.319421876311	17.6766726982204	106.21997975817	NA	64.1236942697545	62.9241640093597	204.298795177988	122.949004973191	25.4146175648118	38.085685682021	99.3400790888849	73.0352458079811	0	41.4458971293594
scaffold98|size16154	28.6341707442974	4.44473017466494	12.7714368947392	NA	0.155785359882095	11.5356111009591	4.11840554178298	5.17617157782406	NA	NA	25.6380535549058	1.6352053016734	24.0384561429135	3.99431241957418	37.5623641893128	NA	25.2141549545596	2.4713858945773	0.685732738846439	2.02797184839964	34.5408008880977	4.19726933344135	26.526556425957	7.01216069524231	0.741779228621296	0	0	5.13114380884501	14.0982140621851	19.1584232859196	3.51797614821748	4.68353618957328	71.5229104105316	7.36501237485859	6.07144260802506	3.93488874723073	5.13018632239451	8.79949781750124	34.7037796152469	40.8782158178441	7.37500348634525	6.41543577037548	8.63953179477507	5.67284640787911	0	12.448094458982
scaffold99|size16095	762.521886614229	490.475118921225	360.74880265489	NA	244.437132290287	226.069484721733	327.973209496581	244.494075891247	787.689568741743	NA	1407.45918234364	NA	NA	842.253069740766	306.634259226262	2343.6770024156	456.349886590245	303.046588572282	NA	287.905844055921	351.668339552969	1195.91640879635	NA	NA	NA	0	0	NA	NA	NA	292.287459007843	1241.20649975688	NA	76.4857098402058	441.930785887521	583.746059646901	863.278083316794	630.607244337457	NA	571.900278220448	NA	259.323517469447	1448.676234093	NA	0	807.50731513279
scaffold100|size16054	218.884560340283	258.3886585642	37.3613595266576	180.339761043722	9.60490338318801	275.342210997103	66.2341456243065	25.9368496510986	32.7533852365293	171.216622788376	313.932217637144	32.9990144180013	44.3411979765693	35.1128116768765	39.7891686362041	152.871448014959	40.7549303844477	85.9187416635582	71.708453445724	128.076887636818	391.436553757342	128.44791963158	NA	134.96015825682	NA	0	0	30.9833879850945	NA	NA	NA	1443.66648223151	NA	NA	533.968023381404	NA	822.154748184022	600.762078228178	NA	NA	NA	102.217675788352	505.323310283425	218.206929129004	0	855.063260199012
scaffold101|size16015	287.358465470693	149.4914797102	113.609075848716	318.784059927771	15.3246536204115	47.2226313736743	37.2521044041662	61.4478862848508	273.915009656825	291.842027536338	77.5346141316088	48.1818281903808	53.0622679305303	NA	284.799433004648	60.5826455453405	44.6502119650213	145.166201660334	22.2110488789644	44.1760706103835	56.3044300072456	48.3128225118951	103.507980471594	141.647104795877	12.6097906438622	0	0	27.8438933009784	31.6097310782914	129.86106492965	130.118788012927	37.154525275996	NA	11.5212283490855	41.2845482951919	73.487596690024	101.956166511274	63.3129574255547	94.4174074301456	110.06272340885	57.1177776599962	22.0342335193777	88.1439633902669	106.352863203751	0	53.7243711792486
scaffold102|size15970	186.422648808649	304.998528892734	1319.15713835789	498.934404839623	49.3412581250641	203.099519223431	33.6237119546697	NA	136.817461759258	171.076560482777	NA	NA	152.908091911947	452.822689789156	314.702607908978	122.79633086321	71.5249857599707	81.3468021720868	44.7196026704463	534.624217976747	563.519240629744	756.958981053175	203.879103824577	NA	NA	0	0	464.646226909146	NA	89.307601547734	NA	94.3726898686291	NA	NA	354.47891493706	NA	NA	NA	NA	505.153419727588	NA	98.6360323060256	1411.59930915675	NA	0	110.561932151808
scaffold103|size15900	60.6575849911271	80.3914206401517	57.1351964490116	70.6716938574649	13.6319468659019	50.3594550770599	42.560001397792	40.0984649849176	18.2804315372598	88.2061193871876	65.0489725363131	27.0874117853099	57.0185493746122	33.0940010307141	71.2498426784598	60.3116863445235	65.5390107592651	58.2198809221043	13.2930400991075	62.8016573897185	87.1806867515675	88.7923833920095	162.946433267772	78.3103803815254	15.6947494493229	0	0	19.7763404455721	36.3068160768924	41.9760888994124	54.6272201164812	106.994784310156	201.274553295875	24.3977533050636	67.5075284986889	82.4163025516385	223.049710210615	80.0698537541035	274.85347630837	91.4960871792116	42.6922159750877	35.7222931005027	53.5974861413665	68.4431326231339	0	77.688466575923
scaffold104|size15868	337.832486220284	319.434981775326	388.778127141177	221.696095510763	45.827532429014	368.494965372905	174.811937247675	211.699817888295	227.987708894818	173.568860149756	1142.90823084598	51.1017128520206	102.047526864929	190.693147142352	165.840842222897	241.950375388243	433.247442294894	118.410384153613	72.0691654209385	645.237878136645	306.163754169727	612.478839948812	2782.08816610706	NA	102.979172886839	0	0	272.458440942368	39.6937664479506	NA	NA	836.511735624606	NA	213.979401623395	NA	NA	372.966154771808	3241.77622560967	NA	230.295375644893	199.861670016172	425.471760945558	536.511542630142	1078.50923629052	0	181.436030828077
scaffold105|size15809	157.283418807805	217.084265843025	181.794975336286	1331.36594183927	50.0696798485689	226.99386638054	155.688458694825	162.099161002725	899.793955386327	254.863447149022	263.024361924156	116.813551114019	204.189040045455	226.787722483909	378.320652381225	252.464526691243	140.877228146362	155.824246917389	35.1818992663265	161.871924497936	172.614080309745	175.988436174502	247.124508688413	2563.01253891972	338.627637310848	0	0	78.9815395433484	164.23401140131	87.2138448544848	NA	416.922109573327	NA	106.548305962404	458.351174920489	231.77258887035	422.513407877452	472.85063233876	921.434269390389	557.737590936297	89.6128030377674	178.196740187027	337.384225995547	300.939885095819	0	NA
scaffold106|size15427	49.5447724531324	37.8927180115313	63.1966486724004	87.0623567366134	10.052840074629	22.3481956013972	17.0290682758407	8.73281156332589	7.06610052986477	76.1423425631042	100.859582705547	22.4725069946205	8.92140800529378	11.684679529964	27.9088245030668	25.929487805575	27.6604899081663	36.1594307529338	48.7329144603693	92.4516317539608	114.836501974428	225.362714412624	470.838207505419	268.628149100823	40.8639960215009	0	0	25.0708868311034	NA	NA	213.096523781211	217.761954272795	NA	NA	NA	152.02223823098	709.050840236394	NA	396.023367832708	121.394622598953	70.9263867546521	131.468804725249	NA	454.483471436286	0	77.8480008065935
scaffold107|size15344	16.092591982164	61.5288600969708	13.4821560151327	9.22697469509802	3.08419333382438	18.425337298884	4.37743176075481	15.450028445647	15.0828481330447	206.630286501297	25.9901446322601	5.66632128210834	5.22461870133549	6.27877688010738	25.6325469041193	2.91634931468333	7.34803500251223	5.96893721824883	7.02113528010423	18.9506231993554	26.8464309578342	14.5062923233154	23.5725765519575	37.7834355535422	10.2589799656593	0	0	5.46279789131529	10.7317892128244	146.465658874796	10.9060864460445	11.0691800336759	261.896750322199	2.26309283570219	7.67712593119215	12.6295966433175	21.4315471425693	12.2481944086941	26.2685131540472	24.6553048140475	8.13725311336936	5.62994562426141	22.9138264445157	11.2590322073587	0	14.0372418843622
scaffold108|size15110	494.695823600646	91.4838181990752	55.2448258149063	NA	18.5090822667312	215.660750594362	42.3529798467891	198.280364791816	19.1185272107927	338.543531311905	222.953390494355	12.9851651407272	164.457172053102	132.375100421251	150.424469732533	234.131063629251	101.764203805252	251.405899426556	40.7088062302873	172.617899507539	290.096263299425	168.290835156769	297.362582319821	891.912831034129	9.6073276944756	0	0	132.335410824512	36.6092683337372	656.317807939584	1086.48947960665	141.426095531331	NA	NA	176.011200866436	NA	277.218973490903	73.6321190148694	353.672152556774	NA	423.915072540397	57.7557736655988	304.927431693941	90.8166464616798	0	55.9157816902125
scaffold109|size14978	292.095659666673	946.107543922191	170.466212010058	NA	47.5021564699399	238.832017877454	80.6840664285863	189.319479038556	82.3216439105007	2149.65747859732	66.1170531211055	28.9100533391003	171.185299736093	44.2617130246203	195.670546251231	85.1531389382771	91.2756496399653	152.422606904326	69.044579422476	250.951697333845	322.795628904234	228.548844334959	960.40877117617	307.567451989652	17.8249139663253	0	0	115.793411749706	14.7000103596721	415.504669407727	145.522884524482	180.583853461957	155.407520030699	18.8677179258886	111.965931080938	122.288776029094	474.214317889262	99.7520049028775	470.850507854043	131.367469116856	145.088636158427	121.284709217463	NA	296.646033432611	0	170.310404988721
scaffold110|size14969	4.34722730447041	10.406902784664	5.43572886319433	6.19267114041674	3.63983440266202	9.36178031771514	2.42844298090848	3.50945159336916	1.53781004162382	9.6076255870322	12.5709486840475	2.99380003320184	2.91623646995505	2.83836905124483	2.82385442645213	3.35806092046172	5.26149057757662	5.56912840793653	3.86647799337917	9.17090918991554	6.30434682135509	6.98929693064727	19.35779567453	14.0952446475846	2.74243376647933	0	0	4.33212480297702	4.94070372303164	16.4485099097783	13.4504393487408	12.2277229110653	14.9116393774524	1.78466000460652	11.4243287829505	6.4189827610968	11.6497441699667	9.38070616337878	7.98019527031735	7.14936418589232	5.47060444986376	11.5748197698433	10.6430264554283	6.33728768787507	0	7.31312224710138
scaffold111|size14875	468.669769252179	770.279174949995	445.539422916184	505.333295698006	35.9432312389893	857.201871188871	145.316161243057	50.4691475169967	120.511655345537	NA	592.79177320328	46.2707642814977	78.2263964815378	60.5021062313963	144.090790946792	142.143945293801	106.221930359975	300.058543326332	146.959338092536	NA	647.220995935455	377.271551046339	NA	431.48558726348	NA	0	0	135.656717989171	NA	151.077430132524	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	243.099306224978	351.497968274705	334.450684701205	0	191.078506546762
scaffold112|size14848	422.218405966239	NA	543.052172999011	3555.65324236997	131.834669075209	208.351025512331	207.686850531398	498.106499159692	170.612558474524	264.995677197356	667.636479738394	95.6025815341388	778.56618520732	NA	NA	745.103908390093	820.286142579305	941.812598036177	230.291470341138	723.986411373941	607.787167019883	595.236694503318	NA	NA	NA	0	0	NA	NA	62.2034229355752	810.864334488571	1978.50452616902	NA	711.769082952686	NA	NA	NA	NA	NA	NA	NA	509.890925078385	NA	386.71144612225	0	NA
scaffold113|size14713	NA	NA	NA	NA	11.9088246522272	NA	552.034682445441	NA	33.0847903539932	115.061408492245	NA	NA	NA	NA	NA	337.373804930508	415.476338772083	959.568136474751	12.2083501557869	NA	NA	NA	NA	523.029608380265	NA	0	0	43.0965600980318	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	258.929316363771	NA	NA	0	NA
scaffold114|size14627	NA	NA	NA	NA	NA	NA	1.56025478046538	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.5248755057673	NA	NA	12.4864843457939	NA	NA	NA	NA	NA	0	0	3.67459758771345	2.69121209392378	1.75574177640736	1.13686902997077	0.771781181336494	11.3287863601518	2.42544420442613	2.4845284976059	1.02790840032087	0.673499899727834	1.06946351385557	2.54901942770686	4.55650537353718	1.08295077000154	1.6167280304268	1.14106773183565	0.954636131116553	0	1.79167210062834
scaffold115|size14509	724.304361440264	538.222344673796	425.481769543677	262.04775973933	93.8038430506749	228.480639535052	85.1442248777715	716.094244949757	69.0464383760564	375.547989172732	NA	NA	455.620472767473	79.2518213786989	263.088375400405	330.172664742579	147.642321233002	130.448852723706	196.798247440122	404.364517341742	439.785580451872	334.403985053228	536.425918836019	NA	NA	0	0	NA	168.650181413935	NA	NA	NA	NA	NA	NA	NA	226.5379051269	NA	NA	NA	95.0539621320726	260.625396536964	NA	NA	0	NA
scaffold116|size14483	3441.07903853131	3181.45750952703	626.797499337001	1004.14568589984	449.42072110636	3005.68528049037	213.42234460354	NA	363.381659837741	1518.44331272739	344.380626169936	32.5216236793879	723.715045141429	736.663748910595	957.07080773381	822.999241195208	191.088909503409	507.481667683951	321.718487789398	241.527008748198	1904.37424552277	201.056125690218	NA	NA	160.341269997132	0	0	NA	NA	NA	NA	651.579835931717	NA	NA	398.174344927998	NA	458.098373267148	NA	NA	NA	NA	1150.98684100938	NA	NA	0	NA
scaffold117|size14473	231.00738194139	832.044878797244	372.324436437437	102.773485829513	45.7301470200823	NA	126.103586920464	278.394122582828	305.167788626196	3305.81376401584	639.154310087767	30.8535851340592	339.433477075782	78.1961795708562	300.901297140805	61.6248196589539	227.296467970859	175.831664233292	647.754002755817	183.383506918761	116.979466028237	114.479072695703	332.863301614679	717.486551421976	194.523549351634	0	0	162.27658263306	NA	249.425905372549	145.027581125584	386.901213460015	NA	18.0556283321653	626.976888015012	143.108365635079	661.873776554172	278.443368507561	268.120077916815	201.102308791798	88.3031635037305	114.349736292303	680.965680263017	349.832699696554	0	161.80022530676
scaffold118|size14407	238.811249312764	106.221823970956	395.798042749949	NA	33.0551327428994	76.6812389629975	63.4262129329022	29.8579517009055	31.317560465684	NA	NA	NA	NA	NA	198.492225136112	NA	182.8706984215	235.438541922382	NA	186.719212914573	1437.85644504208	NA	NA	NA	NA	0	0	24.6311782998487	NA	NA	NA	189.407468482945	NA	NA	NA	NA	203.491215748587	274.173690815296	NA	NA	NA	261.478218872087	90.3340726912068	55.2565066785547	0	NA
scaffold119|size14406	335.619189889087	108.919905002304	126.479278572592	365.065064605334	14.4343580895406	126.146693475989	69.7590959496929	48.4458273679431	293.268844410672	141.637839773969	236.263195461556	276.91104156266	78.6983302948832	63.4571943205872	134.211863513983	70.8147811991546	98.8256263223679	86.031586517707	34.8785248318681	185.52450889182	299.488393406856	251.822913184567	286.664385344219	207.260448413394	90.750544684123	0	0	28.0338254882847	NA	189.22015463264	135.025688230667	203.328962564527	245.386758421378	101.532437448427	NA	NA	807.701876883652	NA	141.868939313342	811.553024874671	104.158118888214	138.22740492204	699.920882573568	274.243674089352	0	355.0144059166
scaffold120|size14250	39.6098062327951	47.3203477875324	35.9662450729506	58.8258361112795	10.3174609213733	111.822983735842	24.78026632379	24.5115786838972	21.6779336314317	71.2610969259701	64.0868251197927	16.4202235319805	24.6535069873547	24.5562902302295	49.6287173352854	38.8578766105622	31.1806448880854	41.823944275465	6.89731562117808	32.1861681852852	50.3969740460582	30.3782801220153	77.1186601964586	61.6293966947517	17.2736777860796	0	0	17.6144479743226	44.5231557092197	25.1178506471445	41.5865966716524	48.3134808556429	71.6669791718916	13.4561639626157	21.2029695311758	28.9875417285145	53.5150910574584	39.9881959665254	91.5384545257175	59.2530804827861	24.8900197350482	31.1954596991958	58.67533209011	41.4587012183413	0	54.8268941123698
scaffold121|size14236	348.481425908645	NA	292.894696124096	428.720317344275	NA	NA	286.032059472357	137.965736130575	583.620241388108	664.144394640722	224.676786293623	NA	55.2097923678186	199.338533887261	NA	1792.68354853836	139.760811758789	131.279980775804	203.092450262645	611.694687564072	308.085659807599	211.233280627275	NA	242.23443908309	NA	0	0	557.931202399998	NA	NA	NA	NA	NA	NA	NA	NA	NA	712.129024467519	NA	264.179563512398	NA	2381.25367202643	NA	NA	0	287.611965218073
scaffold122|size14233	NA	NA	NA	NA	NA	160.029530430007	308.465932323531	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1387.61652865933	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	295.44764408989	NA	NA	0	NA
scaffold123|size14196	272.30973683397	160.964861389711	217.03732144055	244.556407566017	NA	NA	112.699851334918	NA	96.9399946435959	NA	NA	NA	442.990417071886	172.719286741549	264.041333135953	219.156144381562	802.985996975816	NA	87.1326586187675	NA	352.078042965818	147.405388790315	NA	NA	17.2108173237536	0	0	81.2491342332168	14.9000344472536	NA	NA	NA	138.22487950131	16.7849114936166	257.020594349131	NA	505.315309557283	NA	NA	NA	120.306621248472	430.037418687022	636.569062410997	268.321649537727	0	371.403176167776
